bacon_id,unixTS,isoTS,date,time,batteryVoltage,lightVoltage,thermistorVoltage,tsQuality
0x0400000000000008,1599788151.87,2020-09-10 21:35:51,2020-09-10,21:35:51,3.7708,0.3528,0.7904,1.0000
0x0400000000000008,1599788751.88,2020-09-10 21:45:51,2020-09-10,21:45:51,3.7720,0.3381,0.7904,1.0000
0x0400000000000008,1599789351.89,2020-09-10 21:55:51,2020-09-10,21:55:51,3.7744,0.3369,0.7910,1.0000
0x0400000000000008,1599789951.90,2020-09-10 22:05:51,2020-09-10,22:05:51,3.7573,0.3271,0.7916,1.0000
0x0400000000000008,1599790551.92,2020-09-10 22:15:51,2020-09-10,22:15:51,3.7683,0.3314,0.7910,1.0000
0x0400000000000008,1599791151.93,2020-09-10 22:25:51,2020-09-10,22:25:51,3.7720,0.3485,0.7916,1.0000
0x0400000000000008,1599791751.94,2020-09-10 22:35:51,2020-09-10,22:35:51,3.7720,0.3119,0.7916,1.0000
0x0400000000000008,1599792351.95,2020-09-10 22:45:51,2020-09-10,22:45:51,3.7744,0.3198,0.7916,1.0000
0x0400000000000008,1599792951.96,2020-09-10 22:55:51,2020-09-10,22:55:51,3.7683,0.2966,0.7916,1.0000
0x0400000000000008,1599793551.98,2020-09-10 23:05:51,2020-09-10,23:05:51,3.7756,0.3320,0.7916,1.0000
0x0400000000000008,1599794151.99,2020-09-10 23:15:51,2020-09-10,23:15:51,3.7756,0.3021,0.7922,1.0000
0x0400000000000008,1599794752.00,2020-09-10 23:25:51,2020-09-10,23:25:51,3.7646,0.3577,0.7922,1.0000
0x0400000000000008,1599795352.01,2020-09-10 23:35:52,2020-09-10,23:35:52,3.7744,0.3357,0.7922,1.0000
0x0400000000000008,1599795952.02,2020-09-10 23:45:52,2020-09-10,23:45:52,3.7720,0.3363,0.7922,1.0000
0x0400000000000008,1599796552.03,2020-09-10 23:55:52,2020-09-10,23:55:52,3.7720,0.3125,0.7922,1.0000
0x0400000000000008,1599797152.05,2020-09-11 00:05:52,2020-09-11,00:05:52,3.7720,0.3418,0.7922,1.0000
0x0400000000000008,1599797752.06,2020-09-11 00:15:52,2020-09-11,00:15:52,3.7708,0.3430,0.7922,1.0000
0x0400000000000008,1599798352.07,2020-09-11 00:25:52,2020-09-11,00:25:52,3.7720,0.3259,0.7922,1.0000
0x0400000000000008,1599798952.08,2020-09-11 00:35:52,2020-09-11,00:35:52,3.7659,0.3241,0.7928,1.0000
0x0400000000000008,1599799552.09,2020-09-11 00:45:52,2020-09-11,00:45:52,3.7646,0.3021,0.7922,1.0000
0x0400000000000008,1599800152.11,2020-09-11 00:55:52,2020-09-11,00:55:52,3.7744,0.3046,0.7928,1.0000
0x0400000000000008,1599800752.12,2020-09-11 01:05:52,2020-09-11,01:05:52,3.7744,0.3296,0.7922,1.0000
0x0400000000000008,1599801352.13,2020-09-11 01:15:52,2020-09-11,01:15:52,3.7720,0.3143,0.7928,1.0000
0x0400000000000008,1599801952.14,2020-09-11 01:25:52,2020-09-11,01:25:52,3.7622,0.3290,0.7935,1.0000
0x0400000000000008,1599802552.15,2020-09-11 01:35:52,2020-09-11,01:35:52,3.7683,0.3387,0.7928,1.0000
0x0400000000000008,1599803152.16,2020-09-11 01:45:52,2020-09-11,01:45:52,3.7744,0.3180,0.7922,1.0000
0x0400000000000008,1599803752.18,2020-09-11 01:55:52,2020-09-11,01:55:52,3.7598,0.3516,0.7922,1.0000
0x0400000000000008,1599804352.19,2020-09-11 02:05:52,2020-09-11,02:05:52,3.7622,0.2454,0.7922,1.0000
0x0400000000000008,1599804952.20,2020-09-11 02:15:52,2020-09-11,02:15:52,3.4766,0.2460,0.8337,1.0000
0x0400000000000008,1599805552.21,2020-09-11 02:25:52,2020-09-11,02:25:52,3.7708,0.2454,0.7935,1.0000
0x0400000000000008,1599806152.22,2020-09-11 02:35:52,2020-09-11,02:35:52,3.7708,0.2460,0.7916,1.0000
0x0400000000000008,1599806752.24,2020-09-11 02:45:52,2020-09-11,02:45:52,3.7720,0.2454,0.7922,1.0000
0x0400000000000008,1599807352.25,2020-09-11 02:55:52,2020-09-11,02:55:52,3.7744,0.2454,0.7916,1.0000
0x0400000000000008,1599807952.26,2020-09-11 03:05:52,2020-09-11,03:05:52,3.7744,0.2460,0.7928,1.0000
0x0400000000000008,1599808552.27,2020-09-11 03:15:52,2020-09-11,03:15:52,3.7671,0.2454,0.7916,1.0000
0x0400000000000008,1599809152.28,2020-09-11 03:25:52,2020-09-11,03:25:52,3.7732,0.2460,0.7916,1.0000
0x0400000000000008,1599809752.29,2020-09-11 03:35:52,2020-09-11,03:35:52,3.7708,0.2454,0.7910,1.0000
0x0400000000000008,1599810352.31,2020-09-11 03:45:52,2020-09-11,03:45:52,3.3813,0.2454,0.8325,1.0000
0x0400000000000008,1599810952.32,2020-09-11 03:55:52,2020-09-11,03:55:52,3.7598,0.2460,0.7916,1.0000
0x0400000000000008,1599811552.33,2020-09-11 04:05:52,2020-09-11,04:05:52,3.7708,0.2454,0.7916,1.0000
0x0400000000000008,1599812152.34,2020-09-11 04:15:52,2020-09-11,04:15:52,3.7732,0.2460,0.7910,1.0000
0x0400000000000008,1599812752.35,2020-09-11 04:25:52,2020-09-11,04:25:52,3.7732,0.2460,0.7916,1.0000
0x0400000000000008,1599813352.37,2020-09-11 04:35:52,2020-09-11,04:35:52,3.7732,0.2454,0.7910,1.0000
0x0400000000000008,1599813952.38,2020-09-11 04:45:52,2020-09-11,04:45:52,3.7756,0.2454,0.7904,1.0000
0x0400000000000008,1599814552.39,2020-09-11 04:55:52,2020-09-11,04:55:52,3.7720,0.2454,0.7904,1.0000
0x0400000000000008,1599815152.40,2020-09-11 05:05:52,2020-09-11,05:05:52,3.7720,0.2454,0.7898,1.0000
0x0400000000000008,1599815752.41,2020-09-11 05:15:52,2020-09-11,05:15:52,3.7683,0.2454,0.7898,1.0000
0x0400000000000008,1599816352.42,2020-09-11 05:25:52,2020-09-11,05:25:52,3.7683,0.2460,0.7904,1.0000
0x0400000000000008,1599816952.44,2020-09-11 05:35:52,2020-09-11,05:35:52,3.7708,0.2460,0.7898,1.0000
0x0400000000000008,1599817552.45,2020-09-11 05:45:52,2020-09-11,05:45:52,3.7744,0.2448,0.7904,1.0000
0x0400000000000008,1599818152.46,2020-09-11 05:55:52,2020-09-11,05:55:52,3.7732,0.2454,0.7898,1.0000
0x0400000000000008,1599818752.47,2020-09-11 06:05:52,2020-09-11,06:05:52,3.7732,0.2460,0.7898,1.0000
0x0400000000000008,1599819352.48,2020-09-11 06:15:52,2020-09-11,06:15:52,3.7695,0.2460,0.7898,1.0000
0x0400000000000008,1599819952.49,2020-09-11 06:25:52,2020-09-11,06:25:52,3.7708,0.2460,0.7898,1.0000
0x0400000000000008,1599820552.51,2020-09-11 06:35:52,2020-09-11,06:35:52,3.7720,0.2460,0.7898,1.0000
0x0400000000000008,1599821152.52,2020-09-11 06:45:52,2020-09-11,06:45:52,3.7708,0.2454,0.7892,1.0000
0x0400000000000008,1599821752.53,2020-09-11 06:55:52,2020-09-11,06:55:52,3.7695,0.2454,0.7892,1.0000
0x0400000000000008,1599822352.54,2020-09-11 07:05:52,2020-09-11,07:05:52,3.7732,0.2460,0.7898,1.0000
0x0400000000000008,1599822952.55,2020-09-11 07:15:52,2020-09-11,07:15:52,3.7708,0.2460,0.7898,1.0000
0x0400000000000008,1599823552.57,2020-09-11 07:25:52,2020-09-11,07:25:52,3.7732,0.2454,0.7898,1.0000
0x0400000000000008,1599824152.58,2020-09-11 07:35:52,2020-09-11,07:35:52,3.7610,0.2454,0.7886,1.0000
0x0400000000000008,1599824752.59,2020-09-11 07:45:52,2020-09-11,07:45:52,3.7708,0.2460,0.7898,1.0000
0x0400000000000008,1599825352.60,2020-09-11 07:55:52,2020-09-11,07:55:52,3.7708,0.2448,0.7898,1.0000
0x0400000000000008,1599825952.61,2020-09-11 08:05:52,2020-09-11,08:05:52,3.7634,0.2454,0.7898,1.0000
0x0400000000000008,1599826552.62,2020-09-11 08:15:52,2020-09-11,08:15:52,3.7732,0.2454,0.7898,1.0000
0x0400000000000008,1599827152.64,2020-09-11 08:25:52,2020-09-11,08:25:52,3.7720,0.3308,0.7892,1.0000
0x0400000000000008,1599827752.65,2020-09-11 08:35:52,2020-09-11,08:35:52,3.7720,0.3271,0.7892,1.0000
0x0400000000000008,1599828352.66,2020-09-11 08:45:52,2020-09-11,08:45:52,3.7671,0.3979,0.7892,1.0000
0x0400000000000008,1599828952.67,2020-09-11 08:55:52,2020-09-11,08:55:52,3.7683,0.6781,0.7898,1.0000
0x0400000000000008,1599829552.68,2020-09-11 09:05:52,2020-09-11,09:05:52,3.7671,0.5560,0.7904,1.0000
0x0400000000000008,1599830152.70,2020-09-11 09:15:52,2020-09-11,09:15:52,3.7695,0.5725,0.7910,1.0000
0x0400000000000008,1599830752.71,2020-09-11 09:25:52,2020-09-11,09:25:52,3.7732,0.5060,0.7904,1.0000
0x0400000000000008,1599831352.72,2020-09-11 09:35:52,2020-09-11,09:35:52,3.7695,0.8246,0.7910,1.0000
0x0400000000000008,1599831952.73,2020-09-11 09:45:52,2020-09-11,09:45:52,3.7720,0.7477,0.7935,1.0000
0x0400000000000008,1599832552.74,2020-09-11 09:55:52,2020-09-11,09:55:52,3.7634,0.7861,0.7953,1.0000
0x0400000000000008,1599833152.75,2020-09-11 10:05:52,2020-09-11,10:05:52,3.7695,0.7983,0.7959,1.0000
0x0400000000000008,1599833752.77,2020-09-11 10:15:52,2020-09-11,10:15:52,3.7683,0.8240,0.7965,1.0000
0x0400000000000008,1599834352.78,2020-09-11 10:25:52,2020-09-11,10:25:52,3.7720,0.5945,0.7977,1.0000
0x0400000000000008,1599834952.79,2020-09-11 10:35:52,2020-09-11,10:35:52,3.7720,0.4980,0.7977,1.0000
0x0400000000000008,1599835552.80,2020-09-11 10:45:52,2020-09-11,10:45:52,3.7756,0.6097,0.7965,1.0000
0x0400000000000008,1599836152.81,2020-09-11 10:55:52,2020-09-11,10:55:52,3.7720,0.3015,0.7965,1.0000
0x0400000000000008,1599836752.83,2020-09-11 11:05:52,2020-09-11,11:05:52,3.7585,0.2600,0.7947,1.0000
0x0400000000000008,1599837352.84,2020-09-11 11:15:52,2020-09-11,11:15:52,3.7695,0.4407,0.7941,1.0000
0x0400000000000008,1599837952.85,2020-09-11 11:25:52,2020-09-11,11:25:52,3.7598,0.4413,0.7947,1.0000
0x0400000000000008,1599838552.86,2020-09-11 11:35:52,2020-09-11,11:35:52,3.7732,0.4358,0.7947,1.0000
0x0400000000000008,1599839152.87,2020-09-11 11:45:52,2020-09-11,11:45:52,3.7708,0.3430,0.7941,1.0000
0x0400000000000008,1599839752.88,2020-09-11 11:55:52,2020-09-11,11:55:52,3.7695,0.3668,0.7947,1.0000
0x0400000000000008,1599840352.90,2020-09-11 12:05:52,2020-09-11,12:05:52,3.7695,0.3656,0.7947,1.0000
0x0400000000000008,1599840952.91,2020-09-11 12:15:52,2020-09-11,12:15:52,3.7634,0.3967,0.7953,1.0000
0x0400000000000008,1599841552.92,2020-09-11 12:25:52,2020-09-11,12:25:52,3.7695,0.4156,0.7953,1.0000
0x0400000000000008,1599842152.93,2020-09-11 12:35:52,2020-09-11,12:35:52,3.7720,0.2478,0.7959,1.0000
0x0400000000000008,1599842752.94,2020-09-11 12:45:52,2020-09-11,12:45:52,3.7671,0.3107,0.7953,1.0000
0x0400000000000008,1599843352.96,2020-09-11 12:55:52,2020-09-11,12:55:52,3.7708,0.3094,0.7947,1.0000
0x0400000000000008,1599843952.97,2020-09-11 13:05:52,2020-09-11,13:05:52,3.7720,0.3186,0.7953,1.0000
0x0400000000000008,1599844552.98,2020-09-11 13:15:52,2020-09-11,13:15:52,3.7695,0.4779,0.7947,1.0000
0x0400000000000008,1599845152.99,2020-09-11 13:25:52,2020-09-11,13:25:52,3.7732,0.4828,0.7947,1.0000
0x0400000000000008,1599845753.00,2020-09-11 13:35:53,2020-09-11,13:35:53,3.7720,0.5017,0.7953,1.0000
0x0400000000000008,1599846353.01,2020-09-11 13:45:53,2020-09-11,13:45:53,3.7671,0.4077,0.7953,1.0000
0x0400000000000008,1599846953.03,2020-09-11 13:55:53,2020-09-11,13:55:53,3.7732,0.4626,0.7947,1.0000
0x0400000000000008,1599847553.04,2020-09-11 14:05:53,2020-09-11,14:05:53,3.7695,0.2484,0.7947,1.0000
0x0400000000000008,1599848153.05,2020-09-11 14:15:53,2020-09-11,14:15:53,3.7708,0.2771,0.7941,1.0000
0x0400000000000008,1599848753.06,2020-09-11 14:25:53,2020-09-11,14:25:53,3.4766,0.3601,0.8362,1.0000
0x0400000000000008,1599849353.07,2020-09-11 14:35:53,2020-09-11,14:35:53,3.7134,0.3784,0.7959,1.0000
0x0400000000000008,1599849953.09,2020-09-11 14:45:53,2020-09-11,14:45:53,3.7476,0.3888,0.7953,1.0000
0x0400000000000008,1599850553.10,2020-09-11 14:55:53,2020-09-11,14:55:53,3.7524,0.3442,0.7941,1.0000
0x0400000000000008,1599851153.11,2020-09-11 15:05:53,2020-09-11,15:05:53,3.7598,0.3845,0.7935,1.0000
0x0400000000000008,1599851753.12,2020-09-11 15:15:53,2020-09-11,15:15:53,3.7659,0.3314,0.7947,1.0000
0x0400000000000008,1599852353.13,2020-09-11 15:25:53,2020-09-11,15:25:53,3.7708,0.3577,0.7941,1.0000
0x0400000000000008,1599852953.14,2020-09-11 15:35:53,2020-09-11,15:35:53,3.7683,0.3424,0.7941,1.0000
0x0400000000000008,1599853553.16,2020-09-11 15:45:53,2020-09-11,15:45:53,3.7683,0.3320,0.7935,1.0000
0x0400000000000008,1599854153.17,2020-09-11 15:55:53,2020-09-11,15:55:53,3.7720,0.2972,0.7947,1.0000
0x0400000000000008,1599854753.18,2020-09-11 16:05:53,2020-09-11,16:05:53,3.7720,0.2948,0.7935,1.0000
0x0400000000000008,1599855353.19,2020-09-11 16:15:53,2020-09-11,16:15:53,3.7708,0.3223,0.7941,1.0000
0x0400000000000008,1599855953.20,2020-09-11 16:25:53,2020-09-11,16:25:53,3.7488,0.3400,0.7935,1.0000
0x0400000000000008,1599856553.21,2020-09-11 16:35:53,2020-09-11,16:35:53,3.7732,0.2637,0.7928,1.0000
0x0400000000000008,1599857153.23,2020-09-11 16:45:53,2020-09-11,16:45:53,3.7695,0.3094,0.7928,1.0000
0x0400000000000008,1599857753.24,2020-09-11 16:55:53,2020-09-11,16:55:53,3.7744,0.2472,0.7928,1.0000
0x0400000000000008,1599858353.25,2020-09-11 17:05:53,2020-09-11,17:05:53,3.7732,0.2454,0.7922,1.0000
0x0400000000000008,1599858953.26,2020-09-11 17:15:53,2020-09-11,17:15:53,3.7720,0.2460,0.7928,1.0000
0x0400000000000008,1599859553.27,2020-09-11 17:25:53,2020-09-11,17:25:53,3.7732,0.2466,0.7935,1.0000
0x0400000000000008,1599860153.29,2020-09-11 17:35:53,2020-09-11,17:35:53,3.7695,0.2460,0.7928,1.0000
0x0400000000000008,1599860753.30,2020-09-11 17:45:53,2020-09-11,17:45:53,3.7695,0.2460,0.7916,1.0000
0x0400000000000008,1599861353.31,2020-09-11 17:55:53,2020-09-11,17:55:53,3.7720,0.2454,0.7922,1.0000
0x0400000000000008,1599861953.32,2020-09-11 18:05:53,2020-09-11,18:05:53,3.7708,0.2454,0.7916,1.0000
0x0400000000000008,1599862553.33,2020-09-11 18:15:53,2020-09-11,18:15:53,3.7671,0.2460,0.7928,1.0000
0x0400000000000008,1599863153.34,2020-09-11 18:25:53,2020-09-11,18:25:53,3.7659,0.2460,0.7928,1.0000
0x0400000000000008,1599863753.36,2020-09-11 18:35:53,2020-09-11,18:35:53,3.7720,0.2460,0.7922,1.0000
0x0400000000000008,1599864353.37,2020-09-11 18:45:53,2020-09-11,18:45:53,3.7683,0.2460,0.7916,1.0000
0x0400000000000008,1599864953.38,2020-09-11 18:55:53,2020-09-11,18:55:53,3.7695,0.2454,0.7922,1.0000
0x0400000000000008,1599865553.39,2020-09-11 19:05:53,2020-09-11,19:05:53,3.7720,0.2460,0.7922,1.0000
0x0400000000000008,1599866153.40,2020-09-11 19:15:53,2020-09-11,19:15:53,3.7708,0.2460,0.7910,1.0000
0x0400000000000008,1599866753.42,2020-09-11 19:25:53,2020-09-11,19:25:53,3.7671,0.2826,0.7916,1.0000
0x0400000000000008,1599867353.43,2020-09-11 19:35:53,2020-09-11,19:35:53,3.7646,0.2948,0.7910,1.0000
0x0400000000000008,1599867953.44,2020-09-11 19:45:53,2020-09-11,19:45:53,3.7732,0.3015,0.7910,1.0000
0x0400000000000008,1599868553.45,2020-09-11 19:55:53,2020-09-11,19:55:53,3.7646,0.3003,0.7910,1.0000
0x0400000000000008,1599869153.46,2020-09-11 20:05:53,2020-09-11,20:05:53,3.7695,0.2588,0.7910,1.0000
0x0400000000000008,1599869753.47,2020-09-11 20:15:53,2020-09-11,20:15:53,3.7720,0.3070,0.7910,1.0000
0x0400000000000008,1599870353.49,2020-09-11 20:25:53,2020-09-11,20:25:53,3.7708,0.3125,0.7910,1.0000
0x0400000000000008,1599870953.50,2020-09-11 20:35:53,2020-09-11,20:35:53,3.7720,0.2795,0.7910,1.0000
0x0400000000000008,1599871553.51,2020-09-11 20:45:53,2020-09-11,20:45:53,3.7695,0.3009,0.7904,1.0000
0x0400000000000008,1599872153.52,2020-09-11 20:55:53,2020-09-11,20:55:53,3.7659,0.2716,0.7898,1.0000
0x0400000000000008,1599872753.53,2020-09-11 21:05:53,2020-09-11,21:05:53,3.7720,0.2924,0.7892,1.0000
0x0400000000000008,1599873353.55,2020-09-11 21:15:53,2020-09-11,21:15:53,3.7598,0.2747,0.7892,1.0000
0x0400000000000008,1599873953.56,2020-09-11 21:25:53,2020-09-11,21:25:53,3.7683,0.2863,0.7892,1.0000
0x0400000000000008,1599874553.57,2020-09-11 21:35:53,2020-09-11,21:35:53,3.7683,0.2594,0.7886,1.0000
0x0400000000000008,1599875153.58,2020-09-11 21:45:53,2020-09-11,21:45:53,3.7683,0.2771,0.7880,1.0000
0x0400000000000008,1599875753.59,2020-09-11 21:55:53,2020-09-11,21:55:53,3.7646,0.2979,0.7898,1.0000
0x0400000000000008,1599876353.60,2020-09-11 22:05:53,2020-09-11,22:05:53,3.7683,0.3021,0.7892,1.0000
0x0400000000000008,1599876953.62,2020-09-11 22:15:53,2020-09-11,22:15:53,3.7634,0.2875,0.7892,1.0000
0x0400000000000008,1599877553.63,2020-09-11 22:25:53,2020-09-11,22:25:53,3.7708,0.2826,0.7886,1.0000
0x0400000000000008,1599878153.64,2020-09-11 22:35:53,2020-09-11,22:35:53,3.7524,0.2826,0.7886,1.0000
0x0400000000000008,1599878753.65,2020-09-11 22:45:53,2020-09-11,22:45:53,3.7720,0.2887,0.7886,1.0000
0x0400000000000008,1599879353.66,2020-09-11 22:55:53,2020-09-11,22:55:53,3.7708,0.2917,0.7880,1.0000
0x0400000000000008,1599879953.68,2020-09-11 23:05:53,2020-09-11,23:05:53,3.7695,0.2802,0.7880,1.0000
0x0400000000000008,1599880553.69,2020-09-11 23:15:53,2020-09-11,23:15:53,3.7671,0.2789,0.7880,1.0000
0x0400000000000008,1599881153.70,2020-09-11 23:25:53,2020-09-11,23:25:53,3.7720,0.2948,0.7886,1.0000
0x0400000000000008,1599881753.71,2020-09-11 23:35:53,2020-09-11,23:35:53,3.7683,0.2820,0.7880,1.0000
0x0400000000000008,1599882353.72,2020-09-11 23:45:53,2020-09-11,23:45:53,3.7695,0.2869,0.7880,1.0000
0x0400000000000008,1599882953.73,2020-09-11 23:55:53,2020-09-11,23:55:53,3.7708,0.2606,0.7880,1.0000
0x0400000000000008,1599883553.75,2020-09-12 00:05:53,2020-09-12,00:05:53,3.7695,0.3027,0.7880,1.0000
0x0400000000000008,1599884153.76,2020-09-12 00:15:53,2020-09-12,00:15:53,3.7695,0.2612,0.7880,1.0000
0x0400000000000008,1599884753.77,2020-09-12 00:25:53,2020-09-12,00:25:53,3.7671,0.2863,0.7886,1.0000
0x0400000000000008,1599885353.78,2020-09-12 00:35:53,2020-09-12,00:35:53,3.7659,0.3015,0.7886,1.0000
0x0400000000000008,1599885953.79,2020-09-12 00:45:53,2020-09-12,00:45:53,3.7720,0.2893,0.7886,1.0000
0x0400000000000008,1599886553.81,2020-09-12 00:55:53,2020-09-12,00:55:53,3.7683,0.2942,0.7880,1.0000
0x0400000000000008,1599887153.82,2020-09-12 01:05:53,2020-09-12,01:05:53,3.7683,0.2728,0.7880,1.0000
0x0400000000000008,1599887753.83,2020-09-12 01:15:53,2020-09-12,01:15:53,3.7659,0.2631,0.7880,1.0000
0x0400000000000008,1599888353.84,2020-09-12 01:25:53,2020-09-12,01:25:53,3.7720,0.2722,0.7886,1.0000
0x0400000000000008,1599888953.85,2020-09-12 01:35:53,2020-09-12,01:35:53,3.7683,0.2454,0.7886,1.0000
0x0400000000000008,1599889553.86,2020-09-12 01:45:53,2020-09-12,01:45:53,3.7537,0.2454,0.7880,1.0000
0x0400000000000008,1599890153.88,2020-09-12 01:55:53,2020-09-12,01:55:53,3.7695,0.2454,0.7874,1.0000
0x0400000000000008,1599890753.89,2020-09-12 02:05:53,2020-09-12,02:05:53,3.7671,0.2448,0.7874,1.0000
0x0400000000000008,1599891353.90,2020-09-12 02:15:53,2020-09-12,02:15:53,3.7683,0.2454,0.7880,1.0000
0x0400000000000008,1599891953.91,2020-09-12 02:25:53,2020-09-12,02:25:53,3.7683,0.2460,0.7880,1.0000
0x0400000000000008,1599892553.92,2020-09-12 02:35:53,2020-09-12,02:35:53,3.7671,0.2454,0.7874,1.0000
0x0400000000000008,1599893153.93,2020-09-12 02:45:53,2020-09-12,02:45:53,3.7708,0.2454,0.7867,1.0000
0x0400000000000008,1599893753.95,2020-09-12 02:55:53,2020-09-12,02:55:53,3.7708,0.2454,0.7861,1.0000
0x0400000000000008,1599894353.96,2020-09-12 03:05:53,2020-09-12,03:05:53,3.7683,0.2454,0.7861,1.0000
0x0400000000000008,1599894953.97,2020-09-12 03:15:53,2020-09-12,03:15:53,3.7671,0.2460,0.7861,1.0000
0x0400000000000008,1599895553.98,2020-09-12 03:25:53,2020-09-12,03:25:53,3.7671,0.2454,0.7861,1.0000
0x0400000000000008,1599896153.99,2020-09-12 03:35:53,2020-09-12,03:35:53,3.7708,0.2460,0.7861,1.0000
0x0400000000000008,1599896754.01,2020-09-12 03:45:54,2020-09-12,03:45:54,3.7646,0.2460,0.7855,1.0000
0x0400000000000008,1599897354.02,2020-09-12 03:55:54,2020-09-12,03:55:54,3.7585,0.2460,0.7849,1.0000
0x0400000000000008,1599897954.03,2020-09-12 04:05:54,2020-09-12,04:05:54,3.7695,0.2454,0.7849,1.0000
0x0400000000000008,1599898554.04,2020-09-12 04:15:54,2020-09-12,04:15:54,3.7708,0.2466,0.7837,1.0000
0x0400000000000008,1599899154.05,2020-09-12 04:25:54,2020-09-12,04:25:54,3.7720,0.2454,0.7849,1.0000
0x0400000000000008,1599899754.06,2020-09-12 04:35:54,2020-09-12,04:35:54,3.7720,0.2460,0.7837,1.0000
0x0400000000000008,1599900354.08,2020-09-12 04:45:54,2020-09-12,04:45:54,3.7708,0.2454,0.7837,1.0000
0x0400000000000008,1599900954.09,2020-09-12 04:55:54,2020-09-12,04:55:54,3.7720,0.2466,0.7825,1.0000
0x0400000000000008,1599901554.10,2020-09-12 05:05:54,2020-09-12,05:05:54,3.7695,0.2460,0.7819,1.0000
0x0400000000000008,1599902154.11,2020-09-12 05:15:54,2020-09-12,05:15:54,3.7720,0.2454,0.7819,1.0000
0x0400000000000008,1599902754.12,2020-09-12 05:25:54,2020-09-12,05:25:54,3.4851,0.2460,0.8173,1.0000
0x0400000000000008,1599903354.14,2020-09-12 05:35:54,2020-09-12,05:35:54,3.7671,0.2454,0.7812,1.0000
0x0400000000000008,1599903954.15,2020-09-12 05:45:54,2020-09-12,05:45:54,3.7695,0.2454,0.7812,1.0000
0x0400000000000008,1599904554.16,2020-09-12 05:55:54,2020-09-12,05:55:54,3.7695,0.2460,0.7806,1.0000
0x0400000000000008,1599905154.17,2020-09-12 06:05:54,2020-09-12,06:05:54,3.7671,0.2454,0.7806,1.0000
0x0400000000000008,1599905754.18,2020-09-12 06:15:54,2020-09-12,06:15:54,3.7671,0.2460,0.7800,1.0000
0x0400000000000008,1599906354.19,2020-09-12 06:25:54,2020-09-12,06:25:54,3.7683,0.2460,0.7794,1.0000
0x0400000000000008,1599906954.21,2020-09-12 06:35:54,2020-09-12,06:35:54,3.7622,0.2460,0.7800,1.0000
0x0400000000000008,1599907554.22,2020-09-12 06:45:54,2020-09-12,06:45:54,3.7708,0.2460,0.7800,1.0000
0x0400000000000008,1599908154.23,2020-09-12 06:55:54,2020-09-12,06:55:54,3.7671,0.2460,0.7788,1.0000
0x0400000000000008,1599908754.24,2020-09-12 07:05:54,2020-09-12,07:05:54,3.7683,0.2460,0.7782,1.0000
0x0400000000000008,1599909354.25,2020-09-12 07:15:54,2020-09-12,07:15:54,3.7671,0.2454,0.7782,1.0000
0x0400000000000008,1599909954.27,2020-09-12 07:25:54,2020-09-12,07:25:54,3.7598,0.2454,0.7788,1.0000
0x0400000000000008,1599910554.28,2020-09-12 07:35:54,2020-09-12,07:35:54,3.7537,0.6622,0.7788,1.0000
0x0400000000000008,1599911154.29,2020-09-12 07:45:54,2020-09-12,07:45:54,3.7671,0.2466,0.7782,1.0000
0x0400000000000008,1599911754.30,2020-09-12 07:55:54,2020-09-12,07:55:54,3.7659,0.2466,0.7776,1.0000
0x0400000000000008,1599912354.31,2020-09-12 08:05:54,2020-09-12,08:05:54,3.7683,0.2460,0.7770,1.0000
0x0400000000000008,1599912954.32,2020-09-12 08:15:54,2020-09-12,08:15:54,3.7683,0.2460,0.7770,1.0000
0x0400000000000008,1599913554.34,2020-09-12 08:25:54,2020-09-12,08:25:54,3.7610,0.2466,0.7770,1.0000
0x0400000000000008,1599914154.35,2020-09-12 08:35:54,2020-09-12,08:35:54,3.7683,0.3156,0.7758,1.0000
0x0400000000000008,1599914754.36,2020-09-12 08:45:54,2020-09-12,08:45:54,3.7671,0.3406,0.7764,1.0000
0x0400000000000008,1599915354.37,2020-09-12 08:55:54,2020-09-12,08:55:54,3.7671,0.3992,0.7764,1.0000
0x0400000000000008,1599915954.38,2020-09-12 09:05:54,2020-09-12,09:05:54,3.7683,0.5011,0.7764,1.0000
0x0400000000000008,1599916554.40,2020-09-12 09:15:54,2020-09-12,09:15:54,3.7671,0.4803,0.7764,1.0000
0x0400000000000008,1599917154.41,2020-09-12 09:25:54,2020-09-12,09:25:54,3.7695,0.3986,0.7764,1.0000
0x0400000000000008,1599917754.42,2020-09-12 09:35:54,2020-09-12,09:35:54,3.7671,0.5768,0.7758,1.0000
0x0400000000000008,1599918354.43,2020-09-12 09:45:54,2020-09-12,09:45:54,3.7708,0.7593,0.7751,1.0000
0x0400000000000008,1599918954.44,2020-09-12 09:55:54,2020-09-12,09:55:54,3.7512,0.5298,0.7764,1.0000
0x0400000000000008,1599919554.45,2020-09-12 10:05:54,2020-09-12,10:05:54,3.7585,0.5743,0.7758,1.0000
0x0400000000000008,1599920154.47,2020-09-12 10:15:54,2020-09-12,10:15:54,3.7622,0.5750,0.7776,1.0000
0x0400000000000008,1599920754.48,2020-09-12 10:25:54,2020-09-12,10:25:54,3.7659,0.6805,0.7776,1.0000
0x0400000000000008,1599921354.49,2020-09-12 10:35:54,2020-09-12,10:35:54,3.7671,0.5902,0.7776,1.0000
0x0400000000000008,1599921954.50,2020-09-12 10:45:54,2020-09-12,10:45:54,3.7622,0.7544,0.7776,1.0000
0x0400000000000008,1599922554.51,2020-09-12 10:55:54,2020-09-12,10:55:54,3.7659,0.7452,0.7788,1.0000
